Year,Month,Day,Date,MeanCloudAmount,MeanPressure,TotalEvaporation,TotalRainfall,MeanHumidity,MinTemperature,MeanTemperature,MaxTemperature,MeanUVIndex,TotalSunshine,MeanWindSpeed,IsExtreme,TyphoonSignalHoisted
2018,8,23,2018-08-23,86,1001.5,2.4,13.0,89,23.9,27.3,33,2,3.2,3.9,0,0
2018,8,24,2018-08-24,83,1001.4,3.5,0.0,86,24,28.6,33.1,3,4.9,2.6,0,0
2018,8,25,2018-08-25,66,999.6,5.0,0.0,75,26.1,29.8,35,4,9.6,3.7,0,0
2018,8,26,2018-08-26,86,999.3,2.4,7.5,82,25.1,28.2,33,2,3.3,4.0,1,0
2018,8,27,2018-08-27,89,1001.0,2.7,19.5,90,24.8,26.9,29.6,2,1.8,3.2,1,0
2018,8,28,2018-08-28,93,1001.9,2.6,64.0,95,24.4,25.7,29.6,2,1.2,4.0,1,0
2018,8,29,2018-08-29,89,1002.5,1.7,340.5,98,23.9,25,27.5,1,0.1,4.1,1,0
2018,8,30,2018-08-30,90,1005.3,0.6,37.5,96,24.8,26,28,0.9,0.0,3.3,1,0
2018,8,31,2018-08-31,89,1009.0,0.9,37.0,97,25.2,26.2,29.3,1,0.0,3.1,0,0
2018,9,1,2018-09-01,89,1009.7,1.7,30.5,96,24.3,25.3,27.7,0.7,0.0,3.1,1,0
2018,9,2,2018-09-02,76,1007.6,2.0,2.5,90,24.2,26.3,30.4,3,4.8,3.6,1,0
2018,9,3,2018-09-03,70,1006.6,3.0,1.0,88,23.6,26.8,31.9,4,5.1,3.0,0,0
2018,9,4,2018-09-04,40,1005.3,4.6,0.0,82,23.9,28.7,34,5,11.1,4.3,0,0
2018,9,5,2018-09-05,54,1004.6,3.8,4.0,85,25.4,28.6,34.7,5,9.0,4.2,0,0
2018,9,6,2018-09-06,77,1005.2,3.7,0.0,85,25.2,28.8,33.4,4,7.6,5.2,0,0
2018,9,7,2018-09-07,76,1006.3,3.1,0.0,85,25.6,28.2,33.6,2,3.5,3.1,0,0
2018,9,8,2018-09-08,86,1008.6,2.3,0.0,79,25.5,27.2,29.9,2,2.7,5.3,0,0
2018,9,9,2018-09-09,86,1011.4,2.1,0.0,78,23.6,26.5,30.8,3,1.7,5.3,0,0
2018,9,10,2018-09-10,83,1012.3,2.3,0.5,86,23,25.6,29,2,3.3,3.0,0,0
2018,9,11,2018-09-11,46,1009.3,3.0,0.0,71,21.8,27,33,4,11.0,4.7,0,1
2018,9,12,2018-09-12,87,1007.8,1.8,0.0,74,25.8,28,31.9,2,1.2,8.9,0,1
2018,9,13,2018-09-13,69,1009.3,3.0,1.0,81,25.7,27.8,31.3,3,5.5,8.4,0,1
2018,9,14,2018-09-14,72,1009.0,3.7,0.0,80,24.3,28.7,34.8,3,7.0,4.3,0,1
2018,9,15,2018-09-15,59,1003.0,3.3,0.0,65,24.2,30.8,35.8,5,9.7,8.7,0,1
2018,9,16,2018-09-16,97,992.2,1.4,201.0,83,23.8,26.6,31.9,0.3,0.0,31.7,1,1
2018,9,17,2018-09-17,93,1008.2,1.4,23.0,83,25.8,27.9,31.3,2,1.3,15.8,0,1
2018,9,18,2018-09-18,65,1013.5,4.5,10.5,81,25.3,28.1,31.9,5,8.9,10.5,0,0
2018,9,19,2018-09-19,43,1012.4,4.6,0.0,79,23.2,28.1,33.6,4,10.1,3.0,0,0
2018,9,20,2018-09-20,63,1010.6,4.7,0.0,79,25.3,28.9,33.6,4,8.4,3.0,0,0
2018,9,21,2018-09-21,33,1011.3,5.1,0.0,75,25.2,29.2,34.4,5,10.7,3.2,0,0
2018,9,22,2018-09-22,51,1013.1,4.6,0.0,74,25,29.1,34.5,4,11.2,4.7,0,0
2018,9,23,2018-09-23,76,1013.0,4.6,23.5,83,25.7,27.8,33.3,4,6.6,4.8,0,0
2018,9,24,2018-09-24,80,1010.8,2.7,12.5,87,24.9,26.8,29.9,2,2.5,5.0,1,0
2018,9,25,2018-09-25,82,1009.6,4.1,1.5,80,24.6,26.9,31.1,3,5.9,4.6,0,0
2018,9,26,2018-09-26,77,1009.1,2.3,0.0,84,23.3,26.5,29.8,2,3.4,3.4,0,0
2018,9,27,2018-09-27,88,1009.5,3.3,4.5,87,23.9,26.2,30.5,3,4.0,2.9,0,0
2018,9,28,2018-09-28,74,1009.9,5.0,3.5,74,22.9,26.5,30.5,3,5.9,6.9,0,0
2018,9,29,2018-09-29,26,1009.1,5.8,0.0,62,23.2,26.6,31.6,4,10.6,8.4,0,0
2018,9,30,2018-09-30,29,1010.6,4.0,0.0,62,22.6,26.6,31.5,4,10.6,6.0,0,0
2018,10,1,2018-10-01,70,1013.8,3.9,0.0,72,22,26.1,30.8,3,5.2,3.9,0,0
2018,10,2,2018-10-02,33,1014.9,4.5,0.0,70,20.3,25.4,31.4,3,9.8,5.8,0,0
2018,10,3,2018-10-03,30,1015.3,4.8,0.0,69,20.9,25.5,31.1,3,10.4,5.0,0,0
2018,10,4,2018-10-04,8,1014.0,6.5,0.0,65,19.2,24.4,31.2,4,10.7,5.1,0,0
2018,10,5,2018-10-05,16,1012.4,6.1,0.0,61,16.4,23.1,30.3,4,10.8,5.3,0,0
2018,10,6,2018-10-06,18,1013.7,4.3,0.0,51,18.8,24.9,31.1,4,10.9,6.8,0,0
2018,10,7,2018-10-07,43,1014.7,5.0,0.0,74,19.7,25.1,31.7,4,10.4,4.8,0,0
2018,10,8,2018-10-08,60,1014.0,4.4,0.0,75,23,26.2,30.9,3,9.5,6.5,0,0
2018,10,9,2018-10-09,72,1013.5,2.8,0.0,80,22.1,25.8,30.1,2,4.5,4.7,0,0
2018,10,10,2018-10-10,82,1014.8,2.1,5.5,86,21.5,23.5,27.7,1,1.6,4.0,0,0
2018,10,11,2018-10-11,88,1018.1,2.7,0.0,71,20.7,21.8,23.2,2,0.3,11.7,0,0
2018,10,12,2018-10-12,85,1019.1,3.1,0.0,73,20.2,22.7,26,3,4.1,6.2,0,0
2018,10,13,2018-10-13,86,1017.6,3.4,0.0,74,21.3,24.3,27.6,3,5.5,5.7,0,0
2018,10,14,2018-10-14,82,1015.4,2.8,0.0,78,23.1,24.9,27.6,3,2.7,9.9,0,0
2018,10,15,2018-10-15,83,1014.3,2.4,2.0,82,23.8,25.4,28.3,2,2.8,9.1,0,0
2018,10,16,2018-10-16,91,1013.3,1.5,2.0,92,20.9,23.4,26.3,1,0.6,3.6,0,0
2018,10,17,2018-10-17,90,1012.9,1.8,3.0,88,20.8,21.6,23,1,0.0,4.3,0,0
2018,10,18,2018-10-18,91,1015.0,1.2,12.0,91,19.6,21.4,23.5,1,0.2,3.9,0,0
2018,10,19,2018-10-19,87,1017.2,3.0,0.0,76,21.6,24.2,27.9,2,1.6,7.7,0,0
2018,10,20,2018-10-20,86,1018.6,2.6,0.0,75,23.1,24.1,26.9,2,3.2,7.7,0,0
2018,10,21,2018-10-21,49,1017.4,3.4,0.5,77,21.5,24.6,29,3,8.1,8.7,0,0
2018,10,22,2018-10-22,62,1015.8,2.1,0.0,82,21,24.4,29.6,2,4.6,4.6,0,0
2018,10,23,2018-10-23,78,1016.5,2.2,0.0,80,20.9,24.4,28.7,2,0.1,3.4,0,0
2018,10,24,2018-10-24,78,1016.8,2.6,0.0,79,22,24.8,27.6,2,4.5,4.7,0,0
2018,10,25,2018-10-25,54,1016.7,3.0,0.0,75,22.7,25.5,29.9,3,7.0,7.6,0,0
2018,10,26,2018-10-26,41,1016.5,4.3,0.0,76,20.4,25.6,30.9,2,8.2,4.4,0,0
2018,10,27,2018-10-27,53,1018.4,3.7,0.0,57,19.1,24.7,29.5,2,6.7,9.4,0,0
2018,10,28,2018-10-28,13,1017.6,4.7,0.0,60,15.2,21.1,28.9,3,10.6,3.6,0,0
2018,10,29,2018-10-29,4,1015.5,6.0,0.0,46,14.3,22,30,4,10.6,7.6,0,0
2018,10,30,2018-10-30,24,1015.3,6.7,0.0,34,18.7,24.4,29.1,3,10.5,10.0,0,0
2018,10,31,2018-10-31,83,1014.9,6.5,0.0,30,19.7,24.8,28.1,3,6.2,13.9,0,1
2018,11,1,2018-11-01,84,1013.3,4.9,0.0,40,21.1,23.7,27.2,3,7.0,18.9,0,1
2018,11,2,2018-11-02,91,1016.1,2.9,0.0,67,19.8,21.4,23.2,2,1.7,12.6,0,1
2018,11,3,2018-11-03,99,1017.0,1.1,1.5,86,18.4,20.6,22.6,1,0.0,3.5,0,0
2018,11,4,2018-11-04,92,1016.7,2.2,0.5,83,21,23.3,26.8,2,2.9,4.3,0,0
2018,11,5,2018-11-05,77,1016.8,3.2,0.0,76,23.2,24.9,29.5,3,5.6,8.0,0,0
2018,11,6,2018-11-06,41,1017.5,4.0,0.0,75,21.1,24.8,29.6,3,10.2,8.0,0,0
2018,11,7,2018-11-07,73,1017.5,3.4,0.0,76,22.2,25.3,30.1,3,6.9,7.1,0,0
2018,11,8,2018-11-08,81,1016.7,3.5,0.0,73,21.1,24.9,29.7,2,5.9,5.6,0,0
2018,11,9,2018-11-09,82,1017.1,3.9,0.0,72,19.4,23.4,28.5,3,5.1,5.0,0,0
2018,11,10,2018-11-10,88,1017.9,2.3,0.0,77,22.7,24,26.7,1,0.8,7.9,0,0
2018,11,11,2018-11-11,68,1017.0,2.6,0.0,79,19.7,23.5,27.7,3,6.7,5.2,0,0
2018,11,12,2018-11-12,76,1014.1,2.7,0.0,76,20.7,24.7,30.2,2,4.5,3.8,0,0
2018,11,13,2018-11-13,80,1014.2,3.9,0.0,74,19.3,23.5,28.2,2,6.0,8.0,0,0
2018,11,14,2018-11-14,80,1015.5,3.4,0.0,72,22.1,23.9,28.1,2,3.9,10.8,0,0
2018,11,15,2018-11-15,86,1015.8,0.4,0.0,76,22.3,23.6,25.7,0.9,0.0,10.5,0,0
2018,11,16,2018-11-16,87,1015.1,1.3,0.0,80,22.3,24.3,26.6,1,0.6,9.4,0,0
2018,11,17,2018-11-17,96,1015.7,1.2,1.0,85,22.8,23.7,25.2,0.5,0.0,6.5,0,0
2018,11,18,2018-11-18,85,1016.1,2.9,0.0,80,22.2,24,27.6,2,4.5,7.4,0,0
2018,11,19,2018-11-19,78,1017.7,3.7,0.0,70,20,22.9,27.2,2,6.4,7.1,0,0
2018,11,20,2018-11-20,84,1017.5,1.8,0.0,76,19.4,22.5,26.5,1,2.9,7.9,0,0
2018,11,21,2018-11-21,82,1016.4,5.0,2.0,75,19.6,24.1,29.1,3,8.8,7.5,0,0
2018,11,22,2018-11-22,88,1020.6,2.8,0.0,58,17.3,19.6,22.9,1,1.4,16.1,0,0
2018,11,23,2018-11-23,40,1020.4,2.9,0.0,67,13.7,19.2,24.7,2,9.3,5.6,0,0
2018,11,24,2018-11-24,78,1019.8,3.0,0.0,75,17.1,20.6,24.7,2,6.7,5.5,0,0
2018,11,25,2018-11-25,95,1019.0,2.3,28.0,91,16.7,18,20.8,0.7,0.0,2.3,0,0
2018,11,26,2018-11-26,93,1019.1,0.7,13.0,90,15.9,18.1,21.2,1,0.3,2.8,0,0
2018,11,27,2018-11-27,89,1019.2,1.9,2.0,88,16,19,22.2,1,0.2,3.5,0,0
2018,11,28,2018-11-28,88,1019.3,0.8,9.0,90,18.7,20,22.2,1,0.0,3.6,0,0
2018,11,29,2018-11-29,46,1021.1,2.5,0.0,78,15.6,20.3,26.4,2,6.1,4.7,0,0
2018,11,30,2018-11-30,46,1020.5,3.2,0.0,72,17.6,21.1,25.1,3,9.5,6.8,0,0
2018,12,1,2018-12-01,56,1018.3,2.1,0.0,75,20,22.3,26.2,2,6.2,6.5,0,0
2018,12,2,2018-12-02,51,1016.4,1.9,0.0,80,19.9,22.2,26.6,2,9.3,7.1,0,0
2018,12,3,2018-12-03,58,1016.5,2.3,0.0,82,17.9,22.6,28,2,7.2,5.1,0,0
2018,12,4,2018-12-04,58,1016.1,2.9,0.0,82,17.8,23,29.9,3,9.1,3.3,0,0
2018,12,5,2018-12-05,82,1015.6,1.7,0.0,85,20.5,22.5,25.4,0.9,0.6,6.8,0,0
2018,12,6,2018-12-06,83,1015.5,1.6,0.0,82,21.9,23.3,25.7,2,2.0,6.8,0,0
2018,12,7,2018-12-07,90,1019.1,1.9,0.5,88,15.6,18.6,22.3,0.3,0.0,5.7,0,0
2018,12,8,2018-12-08,88,1022.5,2.3,0.0,72,13.4,15.2,18.1,1,0.2,12.4,0,0
2018,12,9,2018-12-09,90,1022.6,1.3,0.0,74,12.3,13.1,14.4,0.9,0.5,6.5,0,0
2018,12,10,2018-12-10,88,1020.7,1.2,0.0,72,11.3,14.1,16.5,0.8,0.1,7.5,0,0
2018,12,11,2018-12-11,84,1021.6,3.9,0.0,63,12.7,15.5,19.1,2,4.9,11.7,0,0
2018,12,12,2018-12-12,84,1025.4,1.7,0.0,62,10.8,12.1,15.3,1,0.0,15.5,0,0
2018,12,13,2018-12-13,86,1025.9,2.6,0.0,63,10.5,13.1,16.6,2,2.6,11.6,0,0
2018,12,14,2018-12-14,88,1026.0,1.5,0.0,69,12.5,14.4,16.4,1,0.0,5.1,0,0
2018,12,15,2018-12-15,64,1023.9,1.8,0.0,72,14.4,17.5,23,2,6.6,3.3,0,0
2018,12,16,2018-12-16,88,1022.8,3.6,0.0,74,15.3,17.7,19.9,2,1.2,7.8,0,0
2018,12,17,2018-12-17,38,1022.8,2.6,0.0,55,9.1,15.6,21.5,2,8.4,9.9,0,0
2018,12,18,2018-12-18,38,1022.5,2.5,0.0,66,7,15,22.1,2,8.5,4.9,0,0
2018,12,19,2018-12-19,78,1019.6,2.5,0.0,73,17.5,20.1,23.7,2,6.4,9.7,0,0
2018,12,20,2018-12-20,80,1016.3,1.5,0.0,81,20,22.1,25.9,2,2.0,9.3,0,0
2018,12,21,2018-12-21,68,1016.0,3.0,0.0,81,20.6,22.9,27.3,3,8.7,9.7,0,0
2018,12,22,2018-12-22,66,1017.0,2.4,0.0,75,18.5,22.3,27.5,2,7.1,7.4,0,0
2018,12,23,2018-12-23,96,1018.2,1.5,5.0,87,15.8,19.2,21.7,1,0.0,10.6,0,0
2018,12,24,2018-12-24,99,1018.1,1.3,2.0,87,14.8,16,17.3,0.9,0.0,7.9,0,0
2018,12,25,2018-12-25,90,1015.7,0.8,0.0,83,16,18.5,21.3,2,0.1,2.8,0,0
2018,12,26,2018-12-26,27,1014.3,2.1,0.0,83,15,20.2,27.1,2,9.4,3.3,0,0
2018,12,27,2018-12-27,77,1016.9,2.7,0.0,75,16.3,19.2,23.6,2,3.5,5.8,0,0
2018,12,28,2018-12-28,79,1022.2,4.5,0.0,67,13.4,16.6,20.5,2,6.8,11.5,0,0
2018,12,29,2018-12-29,87,1027.2,3.1,0.0,65,9.6,11.5,14.6,2,0.6,16.1,0,0
2018,12,30,2018-12-30,83,1027.6,2.6,0.0,63,7.7,10.1,13.3,2,5.6,16.3,0,0
2018,12,31,2018-12-31,77,1028.1,2.6,0.0,64,8.8,10.3,14.3,2,4.4,14.2,0,0
2019,1,1,2019-01-01,84,1027.4,2.6,0.0,64,8.4,12,16.2,2,4.6,10.6,0,0
2019,1,2,2019-01-02,87,1026.3,2.1,0.0,64,10.9,12.9,15.8,1,0.1,10.2,0,0
2019,1,3,2019-01-03,91,1025.0,0.5,0.0,81,12.2,13.2,14.8,0.7,0.0,4.8,0,0
2019,1,4,2019-01-04,87,1022.9,1.1,0.5,84,14.4,18.2,21.5,2,1.3,4.8,0,0
2019,1,5,2019-01-05,88,1020.8,1.9,0.0,85,17.3,19.6,23.4,2,0.5,2.9,0,0
2019,1,6,2019-01-06,92,1022.0,1.9,0.0,76,15.9,17.1,19,1,0.0,6.4,0,0
2019,1,7,2019-01-07,89,1021.4,1.2,0.0,82,15.8,18.5,20.9,2,0.0,6.2,0,0
2019,1,8,2019-01-08,94,1021.4,1.4,0.0,75,17.6,19.1,21.4,1,0.0,3.9,0,0
2019,1,9,2019-01-09,89,1022.5,1.6,0.0,76,15.5,17.9,21.6,2,2.7,6.5,0,0
2019,1,10,2019-01-10,88,1020.3,1.8,0.0,79,17.2,19.7,24.4,2,2.6,7.5,0,0
2019,1,11,2019-01-11,55,1018.6,1.6,0.0,83,18.1,20.7,26.2,2,6.5,6.3,0,0
2019,1,12,2019-01-12,64,1018.3,2.8,0.0,84,17.8,20.9,26.6,2,8.6,4.1,0,0
2019,1,13,2019-01-13,91,1019.4,1.1,0.0,92,17.2,18.3,20.1,0.9,0.0,6.6,0,0
2019,1,14,2019-01-14,94,1018.7,1.0,0.0,87,17.1,18.6,20.9,1,0.1,6.4,0,0
2019,1,15,2019-01-15,88,1019.0,2.0,4.5,84,17,18.9,22.3,1,1.2,6.3,0,0
2019,1,16,2019-01-16,87,1021.3,2.7,0.0,67,13.9,15.8,18.6,1,0.8,11.5,0,0
2019,1,17,2019-01-17,55,1022.7,2.6,0.0,66,10.9,15.1,20.9,2,8.1,8.3,0,0
2019,1,18,2019-01-18,79,1022.5,1.5,0.0,72,11.2,15.6,19.1,1,2.0,3.7,0,0
2019,1,19,2019-01-19,85,1019.7,1.6,0.0,74,15.3,19,24.7,2,1.7,6.7,0,0
2019,1,20,2019-01-20,76,1019.0,3.4,0.0,71,17.4,20.8,26.6,2,5.2,6.0,0,0
2019,1,21,2019-01-21,66,1022.4,3.5,0.0,59,14.4,16.6,19.9,2,4.2,11.6,0,0
2019,1,22,2019-01-22,21,1023.0,3.4,0.0,52,8.1,13.5,19.2,3,10.0,11.2,0,0
2019,1,23,2019-01-23,3,1021.4,1.9,0.0,72,5.1,12.8,21.8,2,9.8,3.3,0,0
2019,1,24,2019-01-24,10,1020.7,2.8,0.0,71,8.9,15.6,22.8,3,10.0,6.8,0,0
2019,1,25,2019-01-25,13,1021.4,2.7,0.0,75,8.9,16.5,26.1,3,10.2,3.8,0,0
2019,1,26,2019-01-26,17,1023.3,3.1,0.0,74,10,16.4,24.2,2,8.6,6.1,0,0
2019,1,27,2019-01-27,80,1023.6,3.0,0.0,71,12.2,16.5,21.7,2,7.0,7.2,0,0
2019,1,28,2019-01-28,63,1021.8,2.2,0.0,61,13.7,17.6,23.1,2,3.3,8.8,0,0
2019,1,29,2019-01-29,39,1021.6,2.9,0.0,68,12.9,17.8,23.1,3,9.8,7.5,0,0
2019,1,30,2019-01-30,69,1020.9,2.6,0.0,71,11.5,18.6,24.9,3,6.7,7.5,0,0
2019,1,31,2019-01-31,67,1019.2,3.0,0.0,73,15.4,21.2,27.2,2,7.7,4.7,0,0
2019,2,1,2019-02-01,84,1022.2,2.2,0.0,64,15.6,17.3,20.7,1,0.0,10.0,0,0
2019,2,2,2019-02-02,84,1018.5,1.8,0.0,75,16.8,18.9,23.6,3,5.1,10.6,0,0
2019,2,3,2019-02-03,70,1017.1,1.8,0.0,80,18.6,21.9,27.8,3,7.8,4.6,0,0
2019,2,4,2019-02-04,61,1018.2,3.5,0.0,84,15.7,20.3,28.2,3,7.4,7.4,0,0
2019,2,5,2019-02-05,84,1017.3,1.7,0.0,79,17.8,20.5,25.1,2,4.3,11.6,0,0
2019,2,6,2019-02-06,83,1014.3,1.6,0.0,81,19,22.5,27.2,2,3.7,7.3,0,0
2019,2,7,2019-02-07,57,1014.6,2.2,0.0,81,19.9,22.6,27.3,2,7.1,7.8,0,0
2019,2,8,2019-02-08,78,1015.2,2.5,0.0,87,18.3,20.7,26.6,2,4.4,10.3,0,0
2019,2,9,2019-02-09,99,1017.8,1.7,0.0,84,18.6,19.9,22.2,1,0.0,14.9,0,0
2019,2,10,2019-02-10,89,1021.7,1.2,0.0,84,18,18.7,20.3,1,0.0,10.7,0,0
2019,2,11,2019-02-11,94,1024.8,1.0,0.0,79,15.1,16.5,18.9,1,0.0,5.4,0,0
2019,2,12,2019-02-12,69,1024.3,2.7,1.0,81,13.9,18.2,24.2,3,8.1,6.2,0,0
2019,2,13,2019-02-13,68,1021.8,2.2,0.0,80,16.9,20.7,25.9,2,3.5,5.8,0,0
2019,2,14,2019-02-14,78,1020.5,3.0,0.0,78,18.8,21.2,26.9,3,7.3,11.2,0,0
2019,2,15,2019-02-15,84,1019.8,1.9,0.0,80,18.8,21,25,3,2.6,9.7,0,0
2019,2,16,2019-02-16,72,1017.8,3.9,0.0,78,18.1,22.5,29.4,4,9.8,9.3,0,0
2019,2,17,2019-02-17,91,1017.8,1.9,0.0,82,17.8,19.3,22.4,2,0.8,12.3,0,0
2019,2,18,2019-02-18,91,1015.5,0.7,26.0,90,16.7,17.5,18.2,0.5,0.2,10.6,0,0
2019,2,19,2019-02-19,79,1016.6,1.9,11.0,86,18,20.7,25.6,2,3.8,11.6,1,0
2019,2,20,2019-02-20,84,1018.2,1.7,5.5,86,20.6,23.4,28.2,2,1.2,10.0,0,0
2019,2,21,2019-02-21,88,1017.2,2.7,0.0,87,20.6,22.3,25.4,3,3.1,11.3,0,0
2019,2,22,2019-02-22,79,1017.5,3.7,1.0,75,17.2,20.2,24.3,3,4.6,6.4,0,0
2019,2,23,2019-02-23,95,1016.3,0.7,5.5,84,12.8,16.7,18.7,0.8,0.0,8.8,0,0
2019,2,24,2019-02-24,88,1017.5,1.6,1.5,81,11.8,14.4,17.7,2,0.7,6.2,0,0
2019,2,25,2019-02-25,92,1018.1,1.1,0.0,81,13.4,15.8,17.9,0.9,0.0,4.1,0,0
2019,2,26,2019-02-26,96,1017.7,0.5,0.0,85,14.7,18.2,20.3,1,0.1,7.5,0,0
2019,2,27,2019-02-27,82,1015.3,1.9,0.5,83,18.4,20.8,24.5,3,5.7,10.0,0,0
2019,2,28,2019-02-28,67,1014.5,2.5,0.0,82,20.2,22.9,28.1,3,5.6,6.0,0,0
2019,3,1,2019-03-01,91,1016.1,1.6,0.0,83,20,21.2,24.2,2,0.4,11.3,0,0
2019,3,2,2019-03-02,84,1012.6,2.5,0.0,83,19.7,21.9,25.6,3,5.0,11.3,0,0
2019,3,3,2019-03-03,85,1011.4,2.0,12.0,84,17.7,21.1,24.5,2,4.2,5.3,0,0
2019,3,4,2019-03-04,83,1013.9,2.2,4.0,82,15.5,19.8,25.2,3,3.2,8.4,0,0
2019,3,5,2019-03-05,89,1011.9,1.9,27.5,86,17.7,21.5,26,2,2.0,11.2,0,0
2019,3,6,2019-03-06,91,1013.3,2.4,6.5,91,18.8,20.4,22.2,0.5,0.0,7.2,1,0
2019,3,7,2019-03-07,89,1016.3,1.8,30.0,92,15.1,16.4,18.9,0.4,0.0,6.4,0,0
2019,3,8,2019-03-08,95,1016.1,0.1,7.0,90,14.8,16.1,17.5,0.6,0.0,11.8,0,0
2019,3,9,2019-03-09,95,1012.3,0.6,9.5,93,16.4,17.2,18.9,0.4,0.0,7.9,0,0
2019,3,10,2019-03-10,86,1014.0,0.8,7.0,88,15.6,16.3,17.1,0.6,0.0,4.7,0,0
2019,3,11,2019-03-11,58,1015.1,2.2,4.0,80,14,17.5,23.4,3,6.5,4.8,0,0
2019,3,12,2019-03-12,15,1016.5,3.8,0.0,76,12.1,18.5,24.9,4,10.7,6.3,0,0
2019,3,13,2019-03-13,66,1017.8,3.3,0.0,64,15.8,20.7,25.4,2,6.1,9.6,0,0
2019,3,14,2019-03-14,95,1018.5,1.1,2.0,80,18.7,20.2,21.4,0.5,0.0,7.1,0,0
2019,3,15,2019-03-15,89,1021.0,1.7,1.5,85,16.4,17.5,18.9,0.9,0.0,4.2,0,0
2019,3,16,2019-03-16,85,1020.2,4.2,0.0,65,16.6,19.9,23.7,3,7.1,7.3,0,0
2019,3,17,2019-03-17,85,1019.0,2.9,0.0,70,19.4,20.9,23.7,3,4.9,10.4,0,0
2019,3,18,2019-03-18,70,1016.7,1.9,0.0,79,19.1,21.3,25.9,3,5.1,8.1,0,0
2019,3,19,2019-03-19,42,1014.6,3.6,0.0,80,19.4,23.5,29.3,3,10.0,6.0,0,0
2019,3,20,2019-03-20,86,1012.8,1.4,0.0,85,21.6,23.2,26.6,2,1.8,9.6,0,0
2019,3,21,2019-03-21,79,1011.1,2.5,0.0,79,20.6,24.8,29.6,2,4.1,7.2,0,0
2019,3,22,2019-03-22,84,1011.7,2.0,0.0,83,22.4,25.1,28.4,1,0.9,4.3,0,0
2019,3,23,2019-03-23,99,1017.3,1.7,3.0,91,14.6,18.8,22.4,1,0.0,8.3,0,0
2019,3,24,2019-03-24,100,1018.4,0.5,3.0,90,13.8,16.1,18,0.8,0.0,6.5,0,0
2019,3,25,2019-03-25,92,1017.0,1.5,0.5,86,16.7,19.3,22.1,2,2.0,4.1,0,0
2019,3,26,2019-03-26,86,1018.4,2.7,0.0,82,19.5,21.7,25.2,2,3.2,8.5,0,0
2019,3,27,2019-03-27,77,1017.0,2.0,0.0,78,20.1,22.6,26.5,3,4.8,8.5,0,0
2019,3,28,2019-03-28,57,1012.4,2.5,0.0,81,21.2,24.6,29.1,3,6.6,4.9,0,0
2019,3,29,2019-03-29,81,1010.2,2.8,0.0,83,21.2,24.5,28.3,3,2.0,4.8,0,0
2019,3,30,2019-03-30,81,1013.2,2.8,0.0,83,21.6,23,25.2,2,0.6,6.7,0,0
2019,3,31,2019-03-31,93,1016.6,2.3,0.0,74,21,22.3,24.6,1,0.1,13.9,0,0
2019,4,1,2019-04-01,91,1019.4,2.8,0.0,77,19.7,20.5,22.3,2,0.2,8.8,0,0
2019,4,2,2019-04-02,89,1018.2,2.9,0.0,71,18.9,21.3,25.1,3,3.6,9.8,0,0
2019,4,3,2019-04-03,85,1016.8,3.6,0.0,75,20.5,23.3,27.4,3,7.0,10.3,0,0
2019,4,4,2019-04-04,86,1016.6,1.7,0.0,78,20.5,22,25,2,1.6,10.7,0,0
2019,4,5,2019-04-05,37,1014.4,3.9,0.0,76,19.4,23.9,29.7,4,9.2,4.1,0,0
2019,4,6,2019-04-06,27,1012.8,4.1,0.0,78,18.5,24.6,31,4,10.3,4.5,0,0
2019,4,7,2019-04-07,48,1012.3,3.7,0.0,81,20.2,25,30,3,8.8,3.6,0,0
2019,4,8,2019-04-08,80,1011.3,3.8,0.0,79,21.5,26.3,31.4,3,6.4,5.0,0,0
2019,4,9,2019-04-09,79,1010.7,3.4,0.0,76,22.7,26.8,31.2,3,5.0,7.1,0,0
2019,4,10,2019-04-10,79,1010.6,3.7,0.0,82,22.4,26.5,32.3,3,6.6,3.6,0,0
2019,4,11,2019-04-11,84,1009.9,3.2,76.0,84,21.9,25.9,30.4,2,3.9,5.1,1,0
2019,4,12,2019-04-12,91,1013.3,1.1,9.5,89,19.9,21.2,22.5,0.9,0.0,10.8,1,0
2019,4,13,2019-04-13,98,1014.1,0.6,1.0,88,20.3,21.5,22.7,0.5,0.0,13.8,0,0
2019,4,14,2019-04-14,92,1013.7,1.2,7.0,87,22.3,23.1,26.3,1,0.6,7.1,0,0
2019,4,15,2019-04-15,91,1014.3,2.5,0.0,77,21.6,22.5,24.6,2,0.3,10.2,0,0
2019,4,16,2019-04-16,87,1012.6,0.5,15.0,89,19.2,20.8,23.1,1,0.6,7.2,0,0
2019,4,17,2019-04-17,77,1012.0,2.3,0.0,84,18.7,23.1,28.1,3,3.9,4.3,0,0
2019,4,18,2019-04-18,91,1009.8,0.6,5.0,88,22.1,23.5,25.1,0.9,0.0,11.2,1,0
2019,4,19,2019-04-19,90,1007.6,1.6,60.5,92,21,23.1,27.2,1,0.6,9.8,1,0
2019,4,20,2019-04-20,93,1006.9,0.3,64.5,92,21.8,23.2,25,0.5,0.0,10.3,1,0
2019,4,21,2019-04-21,81,1007.5,2.2,0.0,86,23,26.1,29.3,3,2.6,6.7,0,0
2019,4,22,2019-04-22,72,1008.9,3.3,0.0,82,24.3,27.4,31.4,3,6.3,6.3,0,0
2019,4,23,2019-04-23,58,1010.0,4.8,0.0,81,22.8,27,32.2,5,8.7,4.9,0,0
